"DataStream_x","DataStream_y"
3246,18.4265,
3247,22.0911,
3248,17.3918,
3249,20.5754,
3250,18.9867,
3251,18.0991,
3252,18.4086,
3253,19.0623,
3254,21.8552,
3255,20.1944,
3256,17.7013,
3257,21.4216,
3258,18.2233,
3259,18.1703,
3260,17.8258,
3261,21.4052,
3262,18.9405,
3263,22.6281,
3264,18.8331,
3265,22.3063,
3266,20.5201,
3267,20.7797,
3268,20.1443,
3269,18.6436,
3270,20.381,
3271,19.2979,
3272,18.9763,
3273,22.6791,
3274,18.8078,
3275,18.9403,
3276,22.7462,
3277,18.5082,
3278,20.6759,
3279,18.8268,
3280,20.842,
3281,19.1793,
3282,21.1001,
3283,24.5979,
3284,19.9332,
3285,23.3363,
3286,19.4087,
3287,21.7398,
3288,19.1406,
3289,19.1363,
3290,20.1103,
3291,21.2028,
3292,21.0801,
3293,20.1715,
3294,22.5227,
3295,19.8908,
3296,22.414,
3297,19.6997,
3298,19.1741,
3299,21.5674,
3300,19.4113,
3301,19.165,
3302,22.1075,
3303,22.8695,
3304,21.5606,
3305,19.8774,
3306,23.5464,
3307,19.081,
3308,19.3888,
3309,21.4001,
3310,19.9051,
3311,18.2984,
3312,21.5306,
3313,19.0451,
3314,18.8771,
3315,22.8333,
3316,18.7806,
3317,18.6403,
3318,20.7132,
3319,18.7009,
3320,18.4514,
3321,19.8301,
3322,20.1981,
3323,19.2552,
3324,19.1483,
3325,24.3728,
3326,20.076,
3327,19.8496,
3328,21.7658,
3329,18.5113,
3330,18.7566,
3331,21.6944,
3332,18.5055,
3333,18.6323,
3334,22.8705,
3335,19.3543,
3336,19.797,
3337,20.8199,
3338,19.4545,
3339,21.5458,
3340,21.7444,
3341,19.6333,
3342,18.2788,
3343,21.3989,
3344,19.49,
3345,20.6943,
3346,21.4539,
3347,19.4283,
3348,18.9739,
3349,21.4575,
3350,18.7546,
3351,19.3688,
3352,21.1105,
3353,20.0637,
3354,18.8081,
3355,21.7364,
3356,20.2182,
3357,19.9597,
3358,22.1868,
3359,18.8469,
3360,19.424,
3361,21.5173,
3362,18.8259,
3363,18.6764,
3364,18.5508,
3365,25.3889,
